Latitude,Longitude,Unnamed: 2,FECHA_FOSA,TIPO_FOSA,FECHA_INTERVENCION,TIPO_INTERVENCION,ComAutonom,NUMERO_REGISTRO,ENTIDAD_INFORMANTE,Municipio,ESTADO_ACTUAL,NUMERO_PERSONAS_EXHUMADAS,NUMERO_PERSONAS_FOSA,ENTIDAD_PROMOTORA,OBSERVACIONES,NUMERO_PERSONAS_IDENTIFICADAS,Provincia,name,URL
42.9804724,-2.6425841,,,,,,País Vasco,1545/2009 ALAV,RECUPERACIÓN MEMORIA HISTORICA / Gobierno Vasco. Departamento de Justicia y Administración Pública. Dirección de Derechos Humanos / Sociedad de Ciencias Aranzadi,Legutiano,DESAPARECIDA,,,,"""La localidad de Legutiano fue un enclave estratégico en la defensa del territorio vasco, fiel a la República, durante la Guerra Civil. En este frente se produjo un elevado coste humano para el Ejército de Eusakadi, siendo uno de sus principales hitos la llamada """"ofensiva de San Andrés"""". Por ello, se piensa que en Legutiano pudieron enterrarse numerosos cuerpos de combatientes. El antiguo cementerio estaba situado cerca del núcleo urbano y el crecimiento del municipio obligó a su traslado en 1970. Los restos no reclamados pasaron al osario. Sobre el espacio que ocupó el antiguo camposanto fue construido un parque público en 1995, el Parque San Roque. En el centro de este parque fueron inhumados los restos del osario, y sobre los mismos, se puso una fuente.""",,Álava,Fosa del cementerio viejo de Legutiano,https://15mpedia.org/wiki/Fosa_del_cementerio_viejo_de_Legutiano_(1545/2009_ALAV)
43.3343326,-6.41172899999999,,,REPRESALIA EN RETAGUARDIA,,,Principado de Asturias,292/2009 ASTU,Principado de Asturias. Consejería de Bienestar Social y Vivienda.,Tineo,NO INTERVENIDA,,54.0,,,,Asturias,Fosa del Cementerio Viejo de Tineo,https://15mpedia.org/wiki/Fosa_del_Cementerio_Viejo_de_Tineo_(292/2009_ASTU)
43.161964,-6.0965651,,,,,,Principado de Asturias,284/2009 ASTU,Principado de Asturias. Consejería de Bienestar Social y Vivienda.,Teverga,Sin Estado,1.0,1.0,,,1.0,Asturias,"Fosa del Cotoballón (entre las Vegas y Riello, (AS-228, en la margen derecha del río Valdesampedro)","https://15mpedia.org/wiki/Fosa_del_Cotoball%C3%B3n_(entre_las_Vegas_y_Riello,_(AS-228,_en_la_margen_derecha_del_r%C3%ADo_Valdesampedro)_(284/2009_ASTU)"
43.4093046,-6.26215669999999,,,,,,Principado de Asturias,226/2009 ASTU,Principado de Asturias. Consejería de Bienestar Social y Vivienda.,Salas,NO INTERVENIDA,,3.0,,,,Asturias,Fosa del Cóuz,https://15mpedia.org/wiki/Fosa_del_C%C3%B3uz_(226/2009_ASTU)
43.161964,-6.0965651,,,,,,Principado de Asturias,286/2009 ASTU,Principado de Asturias. Consejería de Bienestar Social y Vivienda.,Teverga,Sin Estado,5.0,5.0,,,4.0,Asturias,"Fosa del Cuartel de la Guardia Civil de Entrago (Entrago, en la parte trasera del cuartel, en el sitio conocido como las Huertas de La Muela)","https://15mpedia.org/wiki/Fosa_del_Cuartel_de_la_Guardia_Civil_de_Entrago_(Entrago,_en_la_parte_trasera_del_cuartel,_en_el_sitio_conocido_como_las_Huertas_de_La_Muela)_(286/2009_ASTU)"
43.3462533999999,-5.20579089999999,,,FUSILAMIENTO,,,Principado de Asturias,198/2009 ASTU,Principado de Asturias. Consejería de Bienestar Social y Vivienda.,Parres,NO INTERVENIDA,,15.0,,,,Asturias,Fosa del Fitu,https://15mpedia.org/wiki/Fosa_del_Fitu_(198/2009_ASTU)
43.249719,-5.77852819999999,,,FUSILAMIENTO,,,Principado de Asturias,173/2009 ASTU,Principado de Asturias. Consejería de Bienestar Social y Vivienda.,Mieres,NO INTERVENIDA,6.0,6.0,,,6.0,Asturias,"Fosa del Llano La Tabla, Seana, en la zona de Nicolasa","https://15mpedia.org/wiki/Fosa_del_Llano_La_Tabla,_Seana,_en_la_zona_de_Nicolasa_(173/2009_ASTU)"
42.2767375,-3.8979912,,,,,,Castilla y León,2587/2015 BURG,Sociedad de Ciencias Aranzadi,Estépar,EXHUMADA TOTAL,26.0,,Familiares / ARMH Burgos,,0.0,Burgos,Fosa del Monte,
43.249719,-5.77852819999999,,,FUSILAMIENTO,,,Principado de Asturias,170/2009 ASTU,Principado de Asturias. Consejería de Bienestar Social y Vivienda.,Mieres,DESAPARECIDA,0.0,1.0,,,1.0,Asturias,Fosa del patio del colegio de los frailes. Turón,https://15mpedia.org/wiki/Fosa_del_patio_del_colegio_de_los_frailes._Tur%C3%B3n_(170/2009_ASTU)
36.9730795,-5.2221001,,,,31888.0,EXCAVACIÓN,Andalucía,2432/2011 SEVI,Consejería de Gobernación y Justicia de la Junta de Andalucía,Pruna,EXHUMADA TOTAL,14.0,,,"Esta fosa se encontraba frente al llamado Peñón del Cuervo, a unos 8 kilómetros de Pruna al borde izquierdo de la carretera hacia Morón, dentro de una calera. Allí fueron enterradas 14 víctimas que habían sido fusiladas en ese lugar. El 21 de abril de 1987 los restos fueron exhumados y trasladados a una tumba del cementerio sobre la que se colocó una lápida de dignificación de las víctimas.",0.0,Sevilla,Fosa del Peñon del Cuervo,
43.3915032,-5.6608158,,,LUCHA ARMADA,,,Principado de Asturias,1974/2010 ASTU,Principado de Asturias. Consejería de Bienestar Social y Vivienda.,Siero,NO INTERVENIDA,,1.0,,,,Asturias,"Fosa del Pico Cueto, Lugones","https://15mpedia.org/wiki/Fosa_del_Pico_Cueto,_Lugones_(1974/2010_ASTU)"
39.2683154,-2.6015635,,14246,FUSILAMIENTO,,,Castilla-La Mancha,431/2009 ALBA,Asociación para la Recuperación de la Memoria Histórica de Cuenca,Villarrobledo,NO INTERVENIDA,9.0,,,contiene los cuerpos de los primeros 9 asesinados en abril de 1939,,Albacete,Fosa del Pozo de los Imbéciles,https://15mpedia.org/wiki/Fosa_del_Pozo_de_los_Imb%C3%A9ciles_(431/2009_ALBA)
43.0241737,-5.05011069999999,,13/11/1937,FUSILAMIENTO,,,Castilla y León,2480/2011 LEON,"""Asociación """"Pozo Grajero""""""",Burón,EXHUMADA TOTAL,12.0,8.0,Agrupación de familiares,"En un paraje de la montaña leonesa, entre los municipios de Polvoredo y Burón, existe una gruta de unos 50 metros de profundidad conocida como Pozo Grajero donde el 13 de noviembre de 1937 fueron arrojadas 13 personas que previamente habían sido detenidas en Ponga (Asturias). Tras su detención, fueron llevados al cuartel de San Juan y de allí les llevaron andando hasta Lario, donde fueron fusilados y arrojados a la sima. Una de estas personas sobrevivió, permaneció diez días en el pozo y pudo salir con la ayuda de un pastor. El 6 de noviembre de 1998 el Grupo de Rescate de la Guardia Civil recuperó los restos del fondo del pozo. Hace unos años se colocó una placa recordando a las víctimas",,León,Fosa del Pozo Grajero en Lario,
43.3915032,-5.6608158,,,FUSILAMIENTO,,,Principado de Asturias,274/2009 ASTU,Principado de Asturias. Consejería de Bienestar Social y Vivienda.,Siero,NO INTERVENIDA,1.0,1.0,,,1.0,Asturias,Fosa del Pozu Tartiere,https://15mpedia.org/wiki/Fosa_del_Pozu_Tartiere_(274/2009_ASTU)
43.0842746999999,-5.8353837,,,FUSILAMIENTO,,,Principado de Asturias,1945/2010 ASTU,Principado de Asturias. Consejería de Bienestar Social y Vivienda.,Lena,NO INTERVENIDA,1.0,,,,0.0,Asturias,"Fosa del prado Avios, Heros","https://15mpedia.org/wiki/Fosa_del_prado_Avios,_Heros_(1945/2010_ASTU)"
43.3193694,-5.57222969999999,,,FUSILAMIENTO,,,Principado de Asturias,33/2009 ASTU,Principado de Asturias. Consejería de Bienestar Social y Vivienda.,Bimenes,NO INTERVENIDA,1.0,,,Número indeterminado de víctimas,,Asturias,Fosa del Prado de Barrial,https://15mpedia.org/wiki/Fosa_del_Prado_de_Barrial_(33/2009_ASTU)
43.2549639,-6.25883689999999,,,FUSILAMIENTO,,,Principado de Asturias,1891/2010 ASTU,Principado de Asturias. Consejería de Bienestar Social y Vivienda.,Belmonte de Miranda,NO INTERVENIDA,3.0,,,,,Asturias,Fosa del Prado Valmayor,https://15mpedia.org/wiki/Fosa_del_Prado_Valmayor_(1891/2010_ASTU)
43.3202455,-5.3520876,,,FUSILAMIENTO,,,Principado de Asturias,213/2009 ASTU,Principado de Asturias. Consejería de Bienestar Social y Vivienda.,Piloña,NO INTERVENIDA,0.0,,,,0.0,Asturias,"Fosa del Prau de la Fuente, en la zona de la Pesanca (Espinareu)","https://15mpedia.org/wiki/Fosa_del_Prau_de_la_Fuente,_en_la_zona_de_la_Pesanca_(Espinareu)_(213/2009_ASTU)"
43.4817214,-5.43557479999999,,,FUSILAMIENTO,,,Principado de Asturias,311/2009 ASTU,Principado de Asturias. Consejería de Bienestar Social y Vivienda.,Villaviciosa,NO INTERVENIDA,2.0,1.0,,,2.0,Asturias,"Fosa del Prau El Furriel, (en el alto El Pedrosu)","https://15mpedia.org/wiki/Fosa_del_Prau_El_Furriel,_(en_el_alto_El_Pedrosu)_(311/2009_ASTU)"
43.2751294,-5.6087488,,,FUSILAMIENTO,,,Principado de Asturias,236/2009 ASTU,Principado de Asturias. Consejería de Bienestar Social y Vivienda.,San Martín del Rey Aurelio,NO INTERVENIDA,0.0,,,,0.0,Asturias,"Fosa del Prau El Soldau, Santa Bárbara (cerca del pueblo de La Cruz)","https://15mpedia.org/wiki/Fosa_del_Prau_El_Soldau,_Santa_B%C3%A1rbara_(cerca_del_pueblo_de_La_Cruz)_(236/2009_ASTU)"
37.1773363,-3.5985571,,,FUSILAMIENTO,,,Andalucía,1991/2010 GRAN,Consejería de Gobernación y Justicia de la Junta de Andalucía,"Valle, El",NO INTERVENIDA,28.0,,AYUNTAMIENTO,"""En los primeros días de la guerra civil fueron fusilados en el Barranco de los Hijones vecinos de las poblaciones cercanas, especialmente de Pinos del Valle.",,Granada,Fosa del Puente de los Hijones,https://15mpedia.org/wiki/Fosa_del_Puente_de_los_Hijones_(1991/2010_GRAN)
43.1187291,-6.2800864,,,FUSILAMIENTO,,,Principado de Asturias,278/2009 ASTU,Principado de Asturias. Consejería de Bienestar Social y Vivienda.,Somiedo,NO INTERVENIDA,4.0,5.0,,,4.0,Asturias,Fosa del Puerto,https://15mpedia.org/wiki/Fosa_del_Puerto_(278/2009_ASTU)
42.3389757,-1.7990957,,13310,,,,Comunidad Foral de Navarra,2542/2013 NAVA,"Gobierno de Navarra. Departamento de Presidencia, Justicia e Interior.",Peralta,DESAPARECIDA,,12.0,,"La fosa se ubicaba cerca del núcleo de Peralta, a las afueras del pueblo junto a la carretera que une las localidades de Peralta y Andosilla. El 6 de septiembre de 1936 fueron asesinadas un total de 19 personas en este lugar. Dos de ellas, eran de Peralta. Sus nombres aparecen en el panteón de fusilados del cementerio de Peralta. El resto eran de la cercana localidad de Calahorra (La Rioja). Todos fueron exhumados a finales de los 70.",,Navarra,Fosa del Raso de Jaurieta,
43.2549639,-6.25883689999999,,,FUSILAMIENTO,,,Principado de Asturias,1890/2010 ASTU,Principado de Asturias. Consejería de Bienestar Social y Vivienda.,Belmonte de Miranda,NO INTERVENIDA,1.0,,,,,Asturias,Fosa del Satrín de Tuña,https://15mpedia.org/wiki/Fosa_del_Satr%C3%ADn_de_Tu%C3%B1a_(1890/2010_ASTU)
41.3047407,-0.7544692,,,LUCHA ARMADA,,,Aragón,585/2009 ZARA,"Gobierno de Aragón. Consejería de Educación, Cultura y Deporte",Belchite,NO INTERVENIDA,,,,Contiene un número indeterminado de víctimas civiles y militares muertos durante la campaña de verano de 1937. Fue ornamentada después de la guerra pero en la actualidad está abandonada  y el lugar permanece cerrado al público.,,Zaragoza,Fosa del Trujal,https://15mpedia.org/wiki/Fosa_del_Trujal_(585/2009_ZARA)
42.0480297999999,-4.3622939,,,,38962.0,PROSPECCIÓN,Castilla y León,2496/2012 PALE,Sociedad de Ciencias Aranzadi,Villamediana,DESAPARECIDA,3.0,,,"En septiembre de 2006 se llevó a cabo la prospección de un terreno particular dedicado a labores de labranza en Villamediana para tratar de localizar los restos de ocho hombres asesinados. Afloraron a la superficie restos humanos sin conexión anatómica y desordenados, puesto que el lugar que ocupó la fosa había sido removido y alterado. Un vecino del pueblo aseguró que diez años antes se había realizado en ese lugar una zanja para meter cables de telefonía y que entonces aparecieron abundantes restos óseos. Por tanto, tan sólo se procedió a recoger los restos ahora descubiertos que, según los análisis, pertenecerían a tres individuos.",,Palencia,Fosa destruida en terreno de labranza,
42.0668622,-7.332078,,20/08/1936,,,,Galicia,2332/2011 OREN,"Proyecto de Investigación Interuniversitario As Vítimas, Os Nomes, As Voces",Campobecerros,NO INTERVENIDA,3.0,1.0,"Proyecto de Investigación Interuniversitario As Vítimas, Os Nomes, As Voces","""Según la entidad informante, la fosa está situada a la orilla de la pista de servicio de las obras de la vía férrea entre Campobecerros y Portocamba. Al parecer, en agosto de 1936 fueron asesinados tres trabajadores portugueses uno de ellos quedó enterrado en este lugar y los otros dos fueron enterrados en el exterior del cementerio de Santiago de Campobecerros, aunque este último enterramiento pudo quedar cubierto por una hilera de nicho construidos posteriormente.""",1.0,Ourense,Fosa do Lombo do Barco,
43.1658938,-5.3520876,,,FUSILAMIENTO,,,Principado de Asturias,55/2009 ASTU,Principado de Asturias. Consejería de Bienestar Social y Vivienda.,Caso,NO INTERVENIDA,1.0,1.0,,,1.0,Asturias,"Fosa El Caspíu, en la calzada romana","https://15mpedia.org/wiki/Fosa_El_Casp%C3%ADu,_en_la_calzada_romana_(55/2009_ASTU)"
42.6286287,-0.3224793,,,DESCONOCIDO,,,Aragón,1487/2009 HUES,"Gobierno de Aragón. Consejería de Educación, Cultura y Deporte",Biescas,NO INTERVENIDA,1.0,,,"Fue abatido por los republicanos el día que conquistaron Yosa, aunque no está claro si fue por un error o porque se había armado con una escopeta para hacerles frente.",,Huesca,"Fosa el cementerio de Yosa de Sobremonte-2, en una esquina del cementerio junto a la entrada al recinto","https://15mpedia.org/wiki/Fosa_el_cementerio_de_Yosa_de_Sobremonte-2,_en_una_esquina_del_cementerio_junto_a_la_entrada_al_recinto_(1487/2009_HUES)"
43.3462533999999,-5.20579089999999,,,FUSILAMIENTO,,,Principado de Asturias,197/2009 ASTU,Principado de Asturias. Consejería de Bienestar Social y Vivienda.,Parres,NO INTERVENIDA,0.0,,,"""Algunas fuentes señalan este lugar como el de enterramiento de varias de las víctimas que podrían estar en Sobrepiedra.",0.0,Asturias,Fosa el Ceñal,https://15mpedia.org/wiki/Fosa_el_Ce%C3%B1al_(197/2009_ASTU)
43.4941977999999,-6.4503434,,,FUSILAMIENTO,,,Principado de Asturias,306/2009 ASTU,Principado de Asturias. Consejería de Bienestar Social y Vivienda.,Valdés,NO INTERVENIDA,0.0,,,,0.0,Asturias,Fosa El Chano,https://15mpedia.org/wiki/Fosa_El_Chano_(306/2009_ASTU)
41.1144048,-1.4144344,,,FUSILAMIENTO,,,Aragón,614/2009 ZARA,"Gobierno de Aragón. Consejería de Educación, Cultura y Deporte",Daroca,DESAPARECIDA,3.0,,,"Fosa desaparecia por causa de las aguas torrenciales que periódicamente corren por la zona, contenía los restos de 3 vecinos de Manchones",0.0,Zaragoza,Fosa el el lateral dcho. del barranco de la Carrilanga,https://15mpedia.org/wiki/Fosa_el_el_lateral_dcho._del_barranco_de_la_Carrilanga_(614/2009_ZARA)
43.593772,-5.8459341,,,,,,Principado de Asturias,83/2009 ASTU,Principado de Asturias. Consejería de Bienestar Social y Vivienda.,Gozón,NO INTERVENIDA,,,,,,Asturias,Fosa El Fornón,https://15mpedia.org/wiki/Fosa_El_Forn%C3%B3n_(83/2009_ASTU)
43.3193694,-5.57222969999999,,14186,FUSILAMIENTO,,,Principado de Asturias,1894/2010 ASTU,Principado de Asturias. Consejería de Bienestar Social y Vivienda.,Bimenes,EXHUMADA TOTAL,,2.0,,Los restos de esta fosa están trasladados al cementerio de San Julián de Bimenes.,,Asturias,Fosa el Pozón,https://15mpedia.org/wiki/Fosa_el_Poz%C3%B3n_(1894/2010_ASTU)
37.5191373,-6.2681327,,,,,,Andalucía,2421/2011 SEVI,Consejería de Gobernación y Justicia de la Junta de Andalucía,Aznalcóllar,EXHUMADA TOTAL,,,,"A prinicipios de 1937 la víctima enterrada en la fosa se encontraba bebiendo agua y al huir se equivocó, marchando en dirección a las fuerzas, intentó refugiarse en una casilla que es conocida como La Tejadilla, siendo capturado y asesinado allí mismo. Pocos día después, sus compañeros de huida, recogieron sus restos en un cajón, enterrándolo en el mismo lugar. ",1.0,Sevilla,Fosa en 'La Tejadilla',
42.3265529,-6.85654269999999,,,GUERRILLERA,37876.0,EXCAVACIÓN,Galicia,2504/2012 OREN,Sociedad de Ciencias Aranzadi,Carballeda de Valdeorras,EXHUMADA TOTAL,,1.0,,"""En septiembre de 2003 se procedió a la exhumación de una fosa individual en el paraje conocido como A Rebrozada, en Soutadoiro (Carballeda de Valdeorras). La fosa se hallaba en un lugar de dificil acceso, con orografía bastante agreste, fuertes pedientes y vegetación de matorral y en las proximidades de un arroyo. En 1949, en ese lugar un maquis fue asesinado de un disparo en la cabeza por un miembro de su misma partida de guerrilleros, quien lo enterró a poca profundidad. Días después de la muerte, la Guardia Civil exhumó el cuerpo para su identificación pero volvió a ser enterrado. La víctima se había fugado en 1944 del penal de trabajadores de Casaio-Carballeda, se incorporó a la guerrilla y vivió durante cinco años en la Serra do Eixe.""",,Ourense,Fosa en A Rebroxada-Soutadoiro,
40.4819791,-3.3635421,,,EJECUCION,,,Comunidad de Madrid,2502/2012 MADR,Sociedad de Ciencias Aranzadi,Alcalá de Henares,EXHUMADA TOTAL,7.0,,,"""En febrero de 2008, con ocasión de unas obras llevadas a cabo en el interior del acuartelamiento Primo de Rivera, de la Brigada Paracaidista de Alcalá de Henares, en la carretera de Alcalá a Meco, quedaron al descubierto numerosos restos óseos de una fosa común. El número de cráneos y mandíbulas, junto al buen estado de conservación de los huesos largos, entre otros, han permitido individualizar un total de 7 cuerpos de ellos, 5 son masculinos, otro de mujer, y en un caso no se ha podido determinar su sexo. Todas las lesiones traumáticas se localizan a nivel craneal por lo que se trata de ajusticiamientos mediante disparo de arma corta a poca distancia.""",0.0,Madrid,Fosa en Acuartelamiento Primo de Rivera-BRIPAC,
